rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
06/01/2021,01:12:14.27,101.07,-980.47,262.70,2.26,-0.79,1.28,-137.70,-68.40,-62.10,32.20,133.96,
06/01/2021,01:12:14.27,105.96,-971.68,246.58,1.71,0.55,-0.18,-137.70,-68.40,-62.10,32.58,133.96,
06/01/2021,01:12:14.28,108.89,-965.82,247.56,2.38,0.73,1.59,-137.70,-68.40,-62.10,32.44,133.96,
06/01/2021,01:12:14.28,101.07,-974.12,245.12,0.61,-0.61,0.37,-135.60,-70.05,-63.00,32.53,133.96,
06/01/2021,01:12:14.29,93.26,-970.21,257.32,0.18,-0.30,0.55,-135.60,-70.05,-63.00,32.77,133.96,
06/01/2021,01:12:14.30,98.14,-973.63,262.21,0.18,2.44,-1.95,-137.25,-71.10,-62.10,32.58,133.96,
06/01/2021,01:12:14.31,93.75,-970.21,258.30,1.89,-0.49,1.04,-137.25,-71.10,-62.10,32.53,133.96,
06/01/2021,01:12:14.31,105.47,-972.17,261.23,1.04,1.28,2.50,-136.80,-69.00,-64.05,32.58,133.96,
06/01/2021,01:12:14.39,112.79,-963.87,265.14,1.16,0.30,2.01,-138.00,-70.65,-62.40,32.58,133.95,
06/01/2021,01:12:14.40,102.54,-968.26,261.72,-1.40,-0.06,-1.59,-138.30,-70.95,-63.75,32.53,133.95,
06/01/2021,01:12:14.41,99.61,-967.77,247.07,-1.28,0.00,0.12,-137.10,-69.75,-62.70,32.44,133.95,
06/01/2021,01:12:14.42,102.54,-967.29,265.14,-1.28,-0.98,-0.12,-137.10,-69.75,-62.70,32.44,133.95,
06/01/2021,01:12:14.42,112.30,-976.07,259.77,1.04,1.40,-0.61,-137.10,-69.75,-62.70,32.39,133.95,
06/01/2021,01:12:14.43,110.84,-965.33,258.79,0.61,0.79,0.06,-137.10,-69.75,-62.70,32.44,133.95,
06/01/2021,01:12:14.43,104.98,-976.07,264.65,0.98,-1.65,0.49,-137.10,-68.55,-62.70,32.39,133.95,
06/01/2021,01:12:14.45,88.87,-965.33,256.35,0.61,-0.12,-0.49,-136.80,-70.95,-62.25,32.20,133.95,
06/01/2021,01:12:14.45,114.26,-966.31,253.42,0.37,-1.04,-1.28,-136.20,-69.15,-61.35,32.39,133.95,
06/01/2021,01:12:14.46,96.68,-958.01,261.72,2.26,0.49,2.50,-136.20,-69.15,-61.35,32.44,133.95,
06/01/2021,01:12:14.46,117.68,-977.05,259.77,1.65,-1.59,0.18,-137.10,-70.50,-64.05,32.39,133.95,
06/01/2021,01:12:14.47,112.30,-969.73,265.62,-0.79,0.00,1.71,-137.10,-70.50,-64.05,32.44,133.95,
06/01/2021,01:12:14.48,107.42,-975.59,262.70,0.79,1.40,-0.98,-137.25,-69.90,-62.85,32.44,133.95,
06/01/2021,01:12:14.48,110.35,-968.75,271.97,0.79,1.65,-1.95,-137.25,-69.90,-62.85,32.39,133.95,
06/01/2021,01:12:14.49,104.98,-960.94,260.25,-0.61,2.32,-1.71,-137.25,-69.90,-62.85,32.25,133.95,
06/01/2021,01:12:14.49,105.96,-962.40,261.23,1.52,0.55,0.00,-136.50,-69.60,-63.60,32.73,133.95,
06/01/2021,01:12:14.50,100.59,-970.21,250.00,-1.89,-1.16,0.79,-136.50,-69.60,-63.60,32.58,133.95,
06/01/2021,01:12:14.51,111.33,-972.66,261.72,0.37,1.59,0.18,-137.55,-70.50,-62.25,32.29,133.95,
06/01/2021,01:12:14.52,104.98,-975.59,257.32,-0.91,-1.10,2.32,-137.55,-70.50,-62.25,32.44,133.95,
06/01/2021,01:12:14.52,112.30,-962.89,262.21,1.95,1.10,0.67,-135.60,-70.05,-61.95,32.29,133.95,
06/01/2021,01:12:14.53,115.23,-961.43,262.21,-1.40,-0.43,-1.28,-135.60,-70.05,-61.95,32.58,133.96,
06/01/2021,01:12:14.53,107.42,-978.52,267.09,1.22,1.95,0.61,-136.95,-70.35,-63.60,32.58,133.96,
06/01/2021,01:12:14.54,109.86,-973.63,254.39,0.55,-3.54,-0.98,-136.95,-70.35,-63.60,32.20,133.96,
06/01/2021,01:12:14.56,114.26,-976.07,244.63,-1.04,-1.52,0.73,-137.85,-69.75,-63.75,32.58,133.95,
06/01/2021,01:12:14.56,111.82,-971.68,269.04,0.79,-0.37,1.71,-138.30,-70.05,-63.30,32.39,133.95,
